"id","last","high","volume","first","low"
1,294.0,302.0,50261800.0,296.0,289.0
2,294.0,302.0,50369300.0,296.0,289.0
3,295.0,302.0,50503300.0,297.0,289.0
4,295.0,302.0,50930800.0,297.0,289.0
5,295.0,302.0,49900500.0,297.0,289.0
6,295.0,302.0,49932800.0,297.0,289.0
7,294.0,302.0,49986600.0,297.0,289.0
8,293.0,302.0,50017800.0,297.0,289.0
9,293.0,302.0,50057000.0,297.0,289.0
10,292.0,302.0,50589300.0,296.0,289.0
11,293.0,302.0,50727500.0,296.0,289.0
12,293.0,302.0,50813200.0,296.0,289.0
13,294.0,302.0,50856800.0,297.0,289.0
14,294.0,302.0,50847900.0,297.0,289.0
15,294.0,302.0,50765100.0,298.0,289.0
16,293.0,302.0,51083500.0,298.0,289.0
17,294.0,302.0,51161100.0,297.0,289.0
18,294.0,302.0,51086800.0,298.0,289.0
19,294.0,302.0,51087300.0,298.0,289.0
20,294.0,302.0,51127000.0,297.0,289.0
21,294.0,302.0,51127700.0,297.0,289.0
22,294.0,302.0,51103800.0,298.0,289.0
23,294.0,302.0,51181900.0,298.0,289.0
24,294.0,302.0,51194100.0,298.0,289.0
25,293.0,302.0,51283900.0,297.0,289.0
26,293.0,302.0,51327400.0,297.0,289.0
27,292.0,302.0,51380700.0,297.0,289.0
28,292.0,302.0,51717500.0,297.0,289.0
29,291.0,302.0,51746700.0,298.0,289.0
30,292.0,302.0,52025200.0,298.0,289.0
31,293.0,302.0,52212800.0,297.0,289.0
32,293.0,302.0,52178000.0,298.0,289.0
33,293.0,302.0,52145700.0,298.0,289.0
34,293.0,302.0,52478000.0,298.0,289.0
35,293.0,302.0,52478400.0,297.0,289.0
36,293.0,302.0,52478500.0,297.0,289.0
37,293.0,302.0,52468500.0,298.0,289.0
38,293.0,302.0,52471800.0,298.0,289.0
39,292.0,302.0,52478500.0,297.0,289.0
40,292.0,302.0,52526600.0,297.0,289.0
41,293.0,302.0,52468800.0,297.0,289.0
42,293.0,302.0,52469400.0,297.0,289.0
43,293.0,302.0,52522800.0,298.0,289.0
44,293.0,302.0,52656900.0,298.0,289.0
45,292.0,302.0,52641900.0,298.0,289.0
46,293.0,302.0,52719400.0,298.0,289.0
47,293.0,302.0,51676500.0,299.0,289.0
48,293.0,302.0,51637700.0,299.0,289.0
49,293.0,302.0,51440400.0,299.0,289.0
50,293.0,302.0,51037400.0,300.0,289.0
51,293.0,302.0,50951600.0,300.0,289.0
52,293.0,302.0,50695900.0,300.0,289.0
53,293.0,302.0,50206300.0,301.0,289.0
54,292.0,302.0,50236100.0,300.0,289.0
55,292.0,302.0,50146300.0,300.0,289.0
56,292.0,302.0,49740200.0,301.0,289.0
57,291.0,302.0,49669500.0,301.0,289.0
58,291.0,302.0,49732300.0,302.0,289.0
59,291.0,302.0,49565300.0,302.0,289.0
60,290.0,302.0,49957000.0,301.0,289.0
61,290.0,302.0,49938500.0,300.0,289.0
62,291.0,302.0,49646600.0,301.0,289.0
63,289.0,302.0,49857100.0,300.0,289.0
64,290.0,302.0,49739600.0,300.0,289.0
65,288.0,302.0,50232800.0,300.0,288.0
66,287.0,302.0,50602000.0,300.0,286.0
67,288.0,302.0,50906000.0,300.0,286.0
68,289.0,302.0,51131000.0,300.0,286.0
69,289.0,302.0,51335800.0,300.0,286.0
70,288.0,302.0,51275200.0,299.0,286.0
71,289.0,302.0,51720500.0,300.0,286.0
72,290.0,302.0,51984700.0,300.0,286.0
73,290.0,302.0,51763000.0,300.0,286.0
74,289.0,302.0,51877900.0,299.0,286.0
75,289.0,302.0,51865800.0,299.0,286.0
76,288.0,302.0,52091000.0,300.0,286.0
77,288.0,302.0,52145700.0,300.0,286.0
78,289.0,302.0,52187400.0,300.0,286.0
79,289.0,302.0,52182400.0,300.0,286.0
80,289.0,302.0,52167900.0,300.0,286.0
81,289.0,302.0,51966900.0,301.0,286.0
82,289.0,302.0,51987000.0,301.0,286.0
83,289.0,302.0,51949700.0,301.0,286.0
84,289.0,302.0,51983200.0,301.0,286.0
85,289.0,302.0,51644000.0,301.0,286.0
86,289.0,302.0,51488000.0,302.0,286.0
87,289.0,302.0,51470700.0,301.0,286.0
88,288.0,301.0,51719300.0,301.0,286.0
89,288.0,301.0,51699400.0,301.0,286.0
90,288.0,301.0,51707500.0,301.0,286.0
91,287.0,301.0,51831400.0,301.0,286.0
92,288.0,300.0,52048700.0,300.0,286.0
93,287.0,300.0,52172500.0,300.0,286.0
94,287.0,300.0,52179400.0,300.0,286.0
95,287.0,300.0,52354900.0,300.0,286.0
96,286.0,300.0,52568800.0,299.0,286.0
97,286.0,300.0,52665400.0,299.0,286.0
98,286.0,300.0,52881500.0,299.0,286.0
99,286.0,300.0,53176200.0,299.0,286.0
100,286.0,300.0,53391100.0,299.0,285.0
101,285.0,300.0,53122200.0,300.0,285.0
102,285.0,300.0,53428600.0,300.0,284.0
