"id","last","high","volume","first","low"
104,367550.0,393900.0,124939.0,392800.0,366900.0
105,368000.0,393900.0,125246.0,392800.0,366900.0
106,367550.0,393900.0,125992.0,392800.0,366900.0
107,367550.0,393900.0,126348.0,392500.0,366900.0
108,367000.0,393900.0,126460.0,392850.0,366700.0
109,365000.0,393900.0,127085.0,392950.0,365000.0
110,363950.0,393900.0,128010.0,392550.0,363500.0
111,365750.0,393900.0,128705.0,392550.0,363150.0
112,364000.0,393900.0,129045.0,392950.0,363150.0
113,362950.0,393900.0,129609.0,393000.0,362150.0
114,360650.0,393900.0,131090.0,393500.0,360650.0
115,358750.0,393900.0,132417.0,393400.0,358000.0
116,357500.0,393700.0,133553.0,393300.0,356500.0
117,357800.0,393550.0,134656.0,393500.0,356500.0
118,357500.0,393500.0,135274.0,393500.0,356500.0
119,361000.0,393500.0,137090.0,393400.0,356500.0
120,362350.0,393500.0,138399.0,393450.0,356500.0
121,363700.0,393150.0,139077.0,393150.0,356500.0
122,364000.0,393150.0,139668.0,393150.0,356500.0
123,367000.0,393000.0,140882.0,393000.0,356500.0
124,366000.0,393000.0,142336.0,392000.0,356500.0
125,362750.0,393000.0,143066.0,392500.0,356500.0
126,363350.0,393000.0,143804.0,392250.0,356500.0
127,363600.0,393000.0,144218.0,391600.0,356500.0
128,366000.0,393000.0,144612.0,391000.0,356500.0
129,364600.0,393000.0,144827.0,391100.0,356500.0
130,365500.0,393000.0,144949.0,390100.0,356500.0
131,365500.0,393000.0,145092.0,390050.0,356500.0
132,366000.0,393000.0,145093.0,389800.0,356500.0
133,364550.0,393000.0,145299.0,390000.0,356500.0
134,364000.0,393000.0,145349.0,390500.0,356500.0
135,364000.0,393000.0,145415.0,390900.0,356500.0
136,364100.0,393000.0,145427.0,390500.0,356500.0
137,364950.0,393000.0,145531.0,390950.0,356500.0
138,364550.0,393000.0,145830.0,391050.0,356500.0
139,364550.0,393000.0,145726.0,390050.0,356500.0
140,365200.0,393000.0,145887.0,390400.0,356500.0
141,365900.0,393000.0,146070.0,390550.0,356500.0
142,367000.0,393000.0,146742.0,390300.0,356500.0
143,370500.0,393000.0,147474.0,389950.0,356500.0
144,370000.0,393000.0,148985.0,390400.0,356500.0
145,370050.0,393000.0,149174.0,390200.0,356500.0
146,368800.0,393000.0,149870.0,390450.0,356500.0
147,368100.0,393000.0,150067.0,390350.0,356500.0
148,367000.0,393000.0,150611.0,390100.0,356500.0
149,367950.0,393000.0,150924.0,390100.0,356500.0
150,369000.0,393000.0,151080.0,390000.0,356500.0
151,369300.0,393000.0,151092.0,389700.0,356500.0
152,369450.0,393000.0,151444.0,390000.0,356500.0
153,368650.0,393000.0,151955.0,390000.0,356500.0
154,368000.0,393000.0,152022.0,390150.0,356500.0
155,368100.0,393000.0,152139.0,390000.0,356500.0
156,370000.0,393000.0,153225.0,389700.0,356500.0
157,370300.0,393000.0,153572.0,389950.0,356500.0
158,370050.0,393000.0,154077.0,389850.0,356500.0
159,371000.0,393000.0,154164.0,389500.0,356500.0
160,372350.0,393000.0,154846.0,389500.0,356500.0
161,372500.0,393000.0,155166.0,389100.0,356500.0
162,372500.0,393000.0,156251.0,389400.0,356500.0
163,372450.0,393000.0,156418.0,389750.0,356500.0
164,372000.0,393000.0,156597.0,389650.0,356500.0
165,371000.0,393000.0,156517.0,389750.0,356500.0
166,370500.0,393000.0,156574.0,389850.0,356500.0
167,370300.0,393000.0,156528.0,390000.0,356500.0
168,369850.0,393000.0,156733.0,389800.0,356500.0
169,369100.0,393000.0,156753.0,389400.0,356500.0
170,368400.0,393000.0,156647.0,388850.0,356500.0
171,368600.0,393000.0,156503.0,388750.0,356500.0
172,369950.0,393000.0,156616.0,387650.0,356500.0
173,370000.0,393000.0,156686.0,388000.0,356500.0
174,370750.0,393000.0,156680.0,388000.0,356500.0
175,371550.0,393000.0,156535.0,387500.0,356500.0
176,372000.0,393000.0,156417.0,386400.0,356500.0
177,371950.0,393000.0,156196.0,385750.0,356500.0
178,372500.0,393000.0,156374.0,386500.0,356500.0
179,371950.0,393000.0,156452.0,386350.0,356500.0
180,371100.0,393000.0,156404.0,386250.0,356500.0
181,371650.0,393000.0,156235.0,387000.0,356500.0
182,371200.0,393000.0,156100.0,386600.0,356500.0
183,371500.0,393000.0,156132.0,386950.0,356500.0
184,371650.0,393000.0,156014.0,387300.0,356500.0
185,371150.0,393000.0,155841.0,388000.0,356500.0
186,370000.0,393000.0,156031.0,387700.0,356500.0
187,370000.0,393000.0,156088.0,387650.0,356500.0
188,370000.0,393000.0,156069.0,386850.0,356500.0
189,370300.0,393000.0,156094.0,386550.0,356500.0
190,370350.0,393000.0,156077.0,387550.0,356500.0
191,370500.0,393000.0,156131.0,387750.0,356500.0
192,370900.0,393000.0,156069.0,387800.0,356500.0
193,370300.0,393000.0,155989.0,387500.0,356500.0
194,371500.0,393000.0,156040.0,387050.0,356500.0
195,372150.0,393000.0,156001.0,387050.0,356500.0
196,371950.0,393000.0,155993.0,387000.0,356500.0
